accident_id,city,accident_severity,actual,prediction,residual
19047,Chandigarh,fatal,0.45,0.3491,0.1009
19053,Chandigarh,fatal,0.65,0.447,0.203
19057,Bangalore,fatal,0.85,0.7147,0.1353
19061,Mumbai,fatal,0.5,0.4073,0.0927
19062,Kolkata,major,0.1,0.1043,-0.0043
19066,Pune,major,0.45,0.4042,0.0458
19068,Kolkata,minor,0.65,0.7265,-0.0765
19071,Delhi,minor,0.45,0.4502,-0.0002
19075,Kolkata,major,0.25,0.3886,-0.1386
19077,Bangalore,minor,0.1,0.1253,-0.0253
19080,Chandigarh,minor,0.1,0.1374,-0.0374
19081,Hyderabad,minor,0.25,0.2245,0.0255
19089,Bangalore,fatal,1.0,0.8273,0.1727
19091,Mumbai,minor,0.45,0.5004,-0.0504
19101,Chandigarh,minor,0.45,0.4959,-0.0459
19109,Pune,minor,0.1,0.092,0.008
19115,Delhi,minor,0.1,0.1248,-0.0248
19123,Chennai,minor,0.45,0.498,-0.048
19129,Kolkata,major,0.1,0.2154,-0.1154
19130,Chennai,major,0.8,0.908,-0.108
19134,Chennai,minor,0.45,0.4655,-0.0155
19142,Pune,fatal,0.85,0.6669,0.1831
19145,Kolkata,minor,0.8,0.8307,-0.0307
19146,Pune,major,0.45,0.4863,-0.0363
19148,Delhi,minor,0.65,0.668,-0.018
19150,Mumbai,minor,0.1,0.1908,-0.0908
19157,Mumbai,major,0.45,0.4571,-0.0071
19163,Hyderabad,fatal,0.3,0.1145,0.1855
19170,Delhi,minor,0.45,0.4794,-0.0294
19176,Kolkata,major,0.45,0.4998,-0.0498
19179,Pune,minor,0.65,0.661,-0.011
19191,Kolkata,major,0.65,0.6826,-0.0326
19198,Bangalore,minor,0.45,0.4801,-0.0301
19206,Delhi,minor,0.1,0.1368,-0.0368
19207,Chennai,minor,0.65,0.7182,-0.0682
19214,Kolkata,major,0.45,0.438,0.012
19217,Chennai,fatal,1.0,0.8486,0.1514
19226,Bangalore,major,0.1,0.1238,-0.0238
19236,Bangalore,minor,0.6,0.7043,-0.1043
19238,Delhi,major,0.1,0.1759,-0.0759
19240,Chandigarh,minor,0.8,0.7895,0.0105
19241,Pune,minor,0.45,0.4832,-0.0332
19252,Mumbai,minor,0.3,0.312,-0.012
19257,Kolkata,minor,0.3,0.315,-0.015
19258,Delhi,fatal,0.85,0.6598,0.1902
19259,Chandigarh,major,0.3,0.3248,-0.0248
19261,Chennai,fatal,0.85,0.7197,0.1303
19264,Hyderabad,minor,0.3,0.3742,-0.0742
19278,Hyderabad,minor,0.25,0.2611,-0.0111
19279,Hyderabad,minor,0.45,0.4582,-0.0082
19293,Pune,minor,0.25,0.2677,-0.0177
19301,Mumbai,minor,0.8,0.8685,-0.0685
19303,Chennai,major,0.25,0.3057,-0.0557
19304,Hyderabad,minor,0.6,0.5888,0.0112
19310,Delhi,minor,0.45,0.6526,-0.2026
19318,Pune,minor,0.1,0.1311,-0.0311
19322,Kolkata,minor,0.45,0.4952,-0.0452
19323,Kolkata,minor,0.45,0.4767,-0.0267
19331,Chennai,minor,0.1,0.1018,-0.0018
19339,Bangalore,major,0.45,0.4924,-0.0424
19343,Chandigarh,minor,0.45,0.4751,-0.0251
19354,Pune,fatal,0.3,0.159,0.141
19357,Mumbai,major,0.1,0.1171,-0.0171
19370,Hyderabad,minor,0.1,0.128,-0.028
19375,Pune,major,0.45,0.4553,-0.0053
19386,Mumbai,fatal,0.85,0.7094,0.1406
19391,Chandigarh,minor,0.8,0.8258,-0.0258
19399,Delhi,minor,0.1,0.14,-0.04
19403,Pune,minor,0.45,0.4996,-0.0496
19404,Chandigarh,minor,0.65,0.6762,-0.0262
19405,Chennai,minor,0.45,0.4595,-0.0095
19413,Kolkata,minor,0.3,0.3311,-0.0311
19417,Chandigarh,minor,0.1,0.1244,-0.0244
19427,Delhi,fatal,0.85,0.6567,0.1933
19430,Hyderabad,major,0.45,0.4857,-0.0357
19432,Bangalore,minor,0.25,0.3325,-0.0825
19436,Kolkata,fatal,0.45,0.2412,0.2088
19443,Hyderabad,fatal,1.0,0.7929,0.2071
19453,Mumbai,major,0.45,0.4567,-0.0067
19469,Chennai,minor,0.25,0.3763,-0.1263
19470,Delhi,minor,0.8,0.8154,-0.0154
19479,Bangalore,major,0.45,0.5485,-0.0985
19480,Pune,minor,0.45,0.4619,-0.0119
19481,Pune,minor,0.1,0.2033,-0.1033
19486,Kolkata,minor,0.6,0.6799,-0.0799
19488,Mumbai,major,0.45,0.4704,-0.0204
19489,Delhi,major,0.65,0.6607,-0.0107
19491,Kolkata,minor,0.1,0.1009,-0.0009
19496,Delhi,minor,0.3,0.3197,-0.0197
19497,Hyderabad,minor,0.4,0.4387,-0.0387
19504,Pune,minor,0.25,0.3216,-0.0716
19510,Chennai,major,0.45,0.4975,-0.0475
19511,Bangalore,major,0.45,0.4524,-0.0024
19513,Hyderabad,major,0.2,0.1595,0.0405
19515,Pune,major,0.45,0.5011,-0.0511
19516,Hyderabad,major,0.1,0.1682,-0.0682
19526,Kolkata,major,0.1,0.0902,0.0098
19529,Chennai,minor,0.6,0.6628,-0.0628
19530,Hyderabad,major,0.6,0.6374,-0.0374
19531,Bangalore,fatal,0.65,0.458,0.192
19532,Chandigarh,major,0.65,0.6898,-0.0398
19534,Bangalore,major,0.25,0.2675,-0.0175
19536,Chandigarh,fatal,1.0,0.8281,0.1719
19541,Chandigarh,major,0.45,0.4741,-0.0241
19544,Bangalore,minor,0.45,0.4674,-0.0174
19552,Delhi,minor,0.45,0.4563,-0.0063
19557,Pune,major,0.45,0.4883,-0.0383
19566,Bangalore,major,0.45,0.4846,-0.0346
19568,Mumbai,major,0.65,0.6866,-0.0366
19570,Hyderabad,fatal,0.45,0.3061,0.1439
19571,Hyderabad,major,0.45,0.4665,-0.0165
19584,Hyderabad,minor,0.1,0.2022,-0.1022
19591,Kolkata,fatal,0.65,0.4663,0.1837
19594,Chandigarh,minor,0.45,0.4764,-0.0264
19595,Pune,major,0.65,0.6986,-0.0486
19597,Bangalore,fatal,0.85,0.6853,0.1647
19600,Pune,major,0.3,0.4142,-0.1142
19605,Chennai,minor,0.8,0.8199,-0.0199
19607,Hyderabad,minor,0.25,0.286,-0.036
19611,Delhi,minor,0.25,0.2749,-0.0249
19613,Chennai,major,0.6,0.6016,-0.0016
19614,Bangalore,minor,0.65,0.6843,-0.0343
19620,Hyderabad,fatal,1.0,0.8296,0.1704
19621,Chandigarh,major,0.65,0.72,-0.07
19624,Mumbai,major,0.45,0.4852,-0.0352
19630,Mumbai,minor,0.3,0.2995,0.0005
19634,Bangalore,fatal,0.8,0.5824,0.2176
19642,Kolkata,fatal,0.5,0.344,0.156
19650,Chennai,minor,0.1,0.1192,-0.0192
19652,Delhi,major,0.1,0.123,-0.023
19653,Chennai,major,0.4,0.4334,-0.0334
19663,Bangalore,major,0.8,0.8209,-0.0209
19665,Chandigarh,minor,0.3,0.322,-0.022
19676,Mumbai,minor,0.45,0.4447,0.0053
19684,Mumbai,minor,0.25,0.2902,-0.0402
19689,Pune,major,0.45,0.4491,0.0009
19693,Chandigarh,fatal,0.65,0.4565,0.1935
19697,Kolkata,minor,0.4,0.4643,-0.0643
19699,Chandigarh,major,0.45,0.483,-0.033
19708,Mumbai,minor,0.1,0.0885,0.0115
19717,Hyderabad,major,0.25,0.3869,-0.1369
19725,Mumbai,fatal,0.3,0.1463,0.1537
19730,Pune,minor,0.45,0.4656,-0.0156
19733,Mumbai,fatal,1.0,0.844,0.156
19736,Mumbai,fatal,0.3,0.093,0.207
19748,Mumbai,fatal,0.65,0.4957,0.1543
19752,Chennai,minor,0.1,0.1022,-0.0022
19753,Pune,minor,0.1,0.1556,-0.0556
19755,Delhi,major,0.6,0.5642,0.0358
19756,Chandigarh,major,0.1,0.1053,-0.0053
19767,Kolkata,fatal,0.65,0.4588,0.1912
19785,Bangalore,minor,0.6,0.5992,0.0008
19794,Mumbai,major,0.45,0.4846,-0.0346
19798,Kolkata,fatal,0.45,0.2531,0.1969
19802,Kolkata,minor,0.25,0.2109,0.0391
19804,Chandigarh,minor,0.45,0.4497,0.0003
19813,Delhi,minor,0.1,0.1038,-0.0038
19816,Chandigarh,minor,0.1,0.1208,-0.0208
19820,Kolkata,minor,0.45,0.4611,-0.0111
19821,Hyderabad,fatal,1.0,0.8092,0.1908
19823,Delhi,major,0.65,0.6499,0.0001
19829,Mumbai,minor,0.45,0.4339,0.0161
19831,Pune,minor,0.8,0.8024,-0.0024
19833,Bangalore,minor,0.8,0.7778,0.0222
19834,Bangalore,minor,0.3,0.3301,-0.0301
19837,Bangalore,minor,0.3,0.3543,-0.0543
19838,Chennai,minor,0.45,0.4643,-0.0143
19843,Chennai,major,0.65,0.6608,-0.0108
19850,Chennai,minor,0.1,0.1957,-0.0957
19851,Delhi,fatal,0.85,0.6433,0.2067
19853,Delhi,minor,0.65,0.6639,-0.0139
19858,Hyderabad,major,0.25,0.286,-0.036
19861,Hyderabad,major,0.8,0.8202,-0.0202
19865,Mumbai,minor,0.65,0.7069,-0.0569
19866,Pune,minor,0.6,0.6737,-0.0737
19870,Chennai,minor,0.25,0.2949,-0.0449
19872,Chandigarh,minor,0.25,0.2679,-0.0179
19875,Bangalore,minor,0.1,0.1024,-0.0024
19878,Bangalore,major,0.4,0.3824,0.0176
19888,Delhi,minor,0.45,0.5256,-0.0756
19902,Chandigarh,major,0.3,0.3023,-0.0023
19904,Bangalore,fatal,0.65,0.4534,0.1966
19906,Hyderabad,minor,0.25,0.2818,-0.0318
19920,Pune,minor,0.6,0.6597,-0.0597
19926,Pune,fatal,0.65,0.4954,0.1546
19940,Hyderabad,minor,0.3,0.3421,-0.0421
19947,Pune,major,0.45,0.4952,-0.0452
19949,Chandigarh,major,0.8,0.9831,-0.1831
19951,Kolkata,fatal,0.85,0.6718,0.1782
19954,Delhi,major,0.25,0.298,-0.048
19957,Pune,minor,0.45,0.524,-0.074
19965,Bangalore,minor,0.8,0.8326,-0.0326
19968,Bangalore,minor,0.1,0.12,-0.02
19970,Pune,minor,0.45,0.4327,0.0173
19973,Hyderabad,major,0.4,0.3708,0.0292
19978,Delhi,major,0.45,0.576,-0.126
19980,Kolkata,minor,0.25,0.3055,-0.0555
19985,Delhi,major,0.45,0.45,0.0
19998,Kolkata,minor,0.1,0.2017,-0.1017
19999,Delhi,minor,0.65,0.6621,-0.0121
